# Portcard 		 FEC 	 tkFEC 		 ring 	 ccu 	 I2C_channel 	 Module 			 POH 	 module_channel 	 FED
BPix_BmO_SEC2_PRT1 	 6 	 tkfec2 	 0x2 	 0x78 	 0x11 	 BPix_BmO_SEC2_LYR2_LDR3F_MOD4		 A1 	 15 			 1263
BPix_BmO_SEC2_PRT1 	 6 	 tkfec2 	 0x2 	 0x78 	 0x11 	 BPix_BmO_SEC2_LYR2_LDR3F_MOD4		 A2 	 15 			 1263
BPix_BmO_SEC2_PRT1 	 6 	 tkfec2 	 0x2 	 0x78 	 0x11 	 BPix_BmO_SEC2_LYR2_LDR3F_MOD4		 B1 	 16 			 1263
BPix_BmO_SEC2_PRT1 	 6 	 tkfec2 	 0x2 	 0x78 	 0x11 	 BPix_BmO_SEC2_LYR2_LDR3F_MOD4		 B2 	 16 			 1263
BPix_BmO_SEC2_PRT1 	 6 	 tkfec2 	 0x2 	 0x78 	 0x11 	 BPix_BmO_SEC2_LYR2_LDR4F_MOD1		 A1 	 20 			 1264
BPix_BmO_SEC2_PRT1 	 6 	 tkfec2 	 0x2 	 0x78 	 0x11 	 BPix_BmO_SEC2_LYR2_LDR4F_MOD1		 A2 	 20 			 1264
BPix_BmO_SEC2_PRT1 	 6 	 tkfec2 	 0x2 	 0x78 	 0x11 	 BPix_BmO_SEC2_LYR2_LDR4F_MOD1		 B1 	 19 			 1264
BPix_BmO_SEC2_PRT1 	 6 	 tkfec2 	 0x2 	 0x78 	 0x11 	 BPix_BmO_SEC2_LYR2_LDR4F_MOD1		 B2 	 19 			 1264
BPix_BmO_SEC2_PRT1 	 6 	 tkfec2 	 0x2 	 0x78 	 0x11 	 BPix_BmO_SEC2_LYR2_LDR4F_MOD2		 A1 	 18 			 1264
BPix_BmO_SEC2_PRT1 	 6 	 tkfec2 	 0x2 	 0x78 	 0x11 	 BPix_BmO_SEC2_LYR2_LDR4F_MOD2		 A2 	 18 			 1264
BPix_BmO_SEC2_PRT1 	 6 	 tkfec2 	 0x2 	 0x78 	 0x11 	 BPix_BmO_SEC2_LYR2_LDR4F_MOD2		 B1 	 17 			 1264
BPix_BmO_SEC2_PRT1 	 6 	 tkfec2 	 0x2 	 0x78 	 0x11 	 BPix_BmO_SEC2_LYR2_LDR4F_MOD2		 B2 	 17 			 1264
BPix_BmO_SEC2_PRT1 	 6 	 tkfec2 	 0x2 	 0x78 	 0x11 	 BPix_BmO_SEC2_LYR2_LDR4F_MOD3		 A1 	 28 			 1264
BPix_BmO_SEC2_PRT1 	 6 	 tkfec2 	 0x2 	 0x78 	 0x11 	 BPix_BmO_SEC2_LYR2_LDR4F_MOD3		 A2 	 28 			 1264
BPix_BmO_SEC2_PRT1 	 6 	 tkfec2 	 0x2 	 0x78 	 0x11 	 BPix_BmO_SEC2_LYR2_LDR4F_MOD3		 B1 	 27 			 1264
BPix_BmO_SEC2_PRT1 	 6 	 tkfec2 	 0x2 	 0x78 	 0x11 	 BPix_BmO_SEC2_LYR2_LDR4F_MOD3		 B2 	 27 			 1264
BPix_BmO_SEC2_PRT1 	 6 	 tkfec2 	 0x2 	 0x78 	 0x11 	 BPix_BmO_SEC2_LYR2_LDR4F_MOD4		 A1 	 26 			 1264
BPix_BmO_SEC2_PRT1 	 6 	 tkfec2 	 0x2 	 0x78 	 0x11 	 BPix_BmO_SEC2_LYR2_LDR4F_MOD4		 A2 	 26 			 1264
BPix_BmO_SEC2_PRT1 	 6 	 tkfec2 	 0x2 	 0x78 	 0x11 	 BPix_BmO_SEC2_LYR2_LDR4F_MOD4		 B1 	 25 			 1264
BPix_BmO_SEC2_PRT1 	 6 	 tkfec2 	 0x2 	 0x78 	 0x11 	 BPix_BmO_SEC2_LYR2_LDR4F_MOD4		 B2 	 25 			 1264
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR3_LDR3F_MOD1		 A1 	 15 			 1264
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR3_LDR3F_MOD2		 A1 	 16 			 1264
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR3_LDR3F_MOD3		 A1 	 13 			 1264
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR3_LDR3F_MOD4		 A1 	 14 			 1264
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR3_LDR4F_MOD1		 A1 	 23 			 1262
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR3_LDR4F_MOD2		 A1 	 24 			 1262
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR3_LDR4F_MOD3		 A1 	 21 			 1262
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR3_LDR4F_MOD4		 A1 	 22 			 1262
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR3_LDR5F_MOD1		 A1 	 26 			 1262
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR3_LDR5F_MOD2		 A1 	 25 			 1262
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR3_LDR5F_MOD3		 A1 	 28 			 1262
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR3_LDR5F_MOD4		 A1 	 27 			 1262
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR4_LDR5F_MOD1		 A1 	 3 			 1263
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR4_LDR5F_MOD2		 A1 	 4 			 1263
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR4_LDR5F_MOD3		 A1 	 1 			 1263
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR4_LDR5F_MOD4		 A1 	 2 			 1263
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR4_LDR6F_MOD1		 A1 	 7 			 1263
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR4_LDR6F_MOD2		 A1 	 8 			 1263
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR4_LDR6F_MOD3		 A1 	 5 			 1263
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR4_LDR6F_MOD4		 A1 	 6 			 1263
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR4_LDR7F_MOD1		 A1 	 10 			 1264
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR4_LDR7F_MOD2		 A1 	 9 			 1264
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR4_LDR7F_MOD3		 A1 	 12 			 1264
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR4_LDR7F_MOD4		 A1 	 11 			 1264
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR4_LDR8F_MOD1		 A1 	 18 			 1264
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR4_LDR8F_MOD2		 A1 	 17 			 1264
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR4_LDR8F_MOD3		 A1 	 20 			 1264
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR4_LDR8F_MOD4		 A1 	 19 			 1264
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR3_LDR3F_MOD1		 A2 	 15 			 1264
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR3_LDR3F_MOD2		 A2 	 16 			 1264
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR3_LDR3F_MOD3		 A2 	 13 			 1264
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR3_LDR3F_MOD4		 A2 	 14 			 1264
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR3_LDR4F_MOD1		 A2 	 23 			 1262
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR3_LDR4F_MOD2		 A2 	 24 			 1262
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR3_LDR4F_MOD3		 A2 	 21 			 1262
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR3_LDR4F_MOD4		 A2 	 22 			 1262
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR3_LDR5F_MOD1		 A2 	 26 			 1262
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR3_LDR5F_MOD2		 A2 	 25 			 1262
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR3_LDR5F_MOD3		 A2 	 28 			 1262
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR3_LDR5F_MOD4		 A2 	 27 			 1262
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR4_LDR5F_MOD1		 A2 	 3 			 1263
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR4_LDR5F_MOD2		 A2 	 4 			 1263
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR4_LDR5F_MOD3		 A2 	 1 			 1263
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR4_LDR5F_MOD4		 A2 	 2 			 1263
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR4_LDR6F_MOD1		 A2 	 7 			 1263
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR4_LDR6F_MOD2		 A2 	 8 			 1263
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR4_LDR6F_MOD3		 A2 	 5 			 1263
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR4_LDR6F_MOD4		 A2 	 6 			 1263
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR4_LDR7F_MOD1		 A2 	 10 			 1264
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR4_LDR7F_MOD2		 A2 	 9 			 1264
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR4_LDR7F_MOD3		 A2 	 12 			 1264
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR4_LDR7F_MOD4		 A2 	 11 			 1264
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR4_LDR8F_MOD1		 A2 	 18 			 1264
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR4_LDR8F_MOD2		 A2 	 17 			 1264
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR4_LDR8F_MOD3		 A2 	 20 			 1264
BPix_BmO_SEC2_PRT2 	 6 	 tkfec2 	 0x2 	 0x78 	 0x13 	 BPix_BmO_SEC2_LYR4_LDR8F_MOD4		 A2 	 19 			 1264
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR1_LDR2H_MOD1		 A1 	 3 			 1265
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR1_LDR2H_MOD1		 A2 	 3 			 1265
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR1_LDR2H_MOD1		 B1 	 4 			 1265
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR1_LDR2H_MOD1		 B2 	 4 			 1265
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR1_LDR2F_MOD1		 A1 	 2 			 1265
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR1_LDR2F_MOD1		 A2 	 2 			 1265
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR1_LDR2F_MOD1		 B1 	 1 			 1265
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR1_LDR2F_MOD1		 B2 	 1 			 1265
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR1_LDR2H_MOD2		 A1 	 12 			 1265
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR1_LDR2H_MOD2		 A2 	 12 			 1265
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR1_LDR2H_MOD2		 B1 	 11 			 1265
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR1_LDR2H_MOD2		 B2 	 11 			 1265
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR1_LDR2F_MOD2		 A1 	 10 			 1265
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR1_LDR2F_MOD2		 A2 	 10 			 1265
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR1_LDR2F_MOD2		 B1 	 9 			 1265
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR1_LDR2F_MOD2		 B2 	 9 			 1265
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR1_LDR3H_MOD4		 A1 	 23 			 1266
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR1_LDR3H_MOD4		 A2 	 23 			 1266
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR1_LDR3H_MOD4		 B1 	 24 			 1266
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR1_LDR3H_MOD4		 B2 	 24 			 1266
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR1_LDR3F_MOD4		 A1 	 21 			 1266
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR1_LDR3F_MOD4		 A2 	 21 			 1266
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR1_LDR3F_MOD4		 B1 	 22 			 1266
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR1_LDR3F_MOD4		 B2 	 22 			 1266
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR2_LDR5F_MOD1		 A1 	 8 			 1265
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR2_LDR5F_MOD1		 A2 	 8 			 1265
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR2_LDR5F_MOD1		 B1 	 7 			 1265
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR2_LDR5F_MOD1		 B2 	 7 			 1265
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR2_LDR5F_MOD2		 A1 	 5 			 1265
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR2_LDR5F_MOD2		 A2 	 5 			 1265
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR2_LDR5F_MOD2		 B1 	 6 			 1265
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR2_LDR5F_MOD2		 B2 	 6 			 1265
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR2_LDR5F_MOD3		 A1 	 13 			 1265
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR2_LDR5F_MOD3		 A2 	 13 			 1265
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR2_LDR5F_MOD3		 B1 	 14 			 1265
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR2_LDR5F_MOD3		 B2 	 14 			 1265
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR2_LDR5F_MOD4		 A1 	 15 			 1265
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR2_LDR5F_MOD4		 A2 	 15 			 1265
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR2_LDR5F_MOD4		 B1 	 16 			 1265
BPix_BmO_SEC3_PRT1 	 6 	 tkfec2 	 0x2 	 0x79 	 0x11 	 BPix_BmO_SEC3_LYR2_LDR5F_MOD4		 B2 	 16 			 1265
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR3_LDR6F_MOD1		 A1 	 15 			 1266
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR3_LDR6F_MOD2		 A1 	 16 			 1266
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR3_LDR6F_MOD3		 A1 	 13 			 1266
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR3_LDR6F_MOD4		 A1 	 14 			 1266
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR3_LDR7F_MOD1		 A1 	 23 			 1266
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR3_LDR7F_MOD2		 A1 	 24 			 1266
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR3_LDR7F_MOD3		 A1 	 21 			 1266
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR3_LDR7F_MOD4		 A1 	 22 			 1266
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR3_LDR8F_MOD1		 A1 	 26 			 1266
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR3_LDR8F_MOD2		 A1 	 25 			 1266
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR3_LDR8F_MOD3		 A1 	 28 			 1266
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR3_LDR8F_MOD4		 A1 	 27 			 1266
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR4_LDR9F_MOD1		 A1 	 3 			 1265
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR4_LDR9F_MOD2		 A1 	 4 			 1265
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR4_LDR9F_MOD3		 A1 	 1 			 1265
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR4_LDR9F_MOD4		 A1 	 2 			 1265
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR4_LDR10F_MOD1		 A1 	 7 			 1265
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR4_LDR10F_MOD2		 A1 	 8 			 1265
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR4_LDR10F_MOD3		 A1 	 5 			 1265
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR4_LDR10F_MOD4		 A1 	 6 			 1265
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR4_LDR11F_MOD1		 A1 	 10 			 1266
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR4_LDR11F_MOD2		 A1 	 9 			 1266
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR4_LDR11F_MOD3		 A1 	 12 			 1266
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR4_LDR11F_MOD4		 A1 	 11 			 1266
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR4_LDR12F_MOD1		 A1 	 18 			 1266
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR4_LDR12F_MOD2		 A1 	 17 			 1266
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR4_LDR12F_MOD3		 A1 	 20 			 1266
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR4_LDR12F_MOD4		 A1 	 19 			 1266
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR3_LDR6F_MOD1		 A2 	 15 			 1266
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR3_LDR6F_MOD2		 A2 	 16 			 1266
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR3_LDR6F_MOD3		 A2 	 13 			 1266
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR3_LDR6F_MOD4		 A2 	 14 			 1266
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR3_LDR7F_MOD1		 A2 	 23 			 1266
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR3_LDR7F_MOD2		 A2 	 24 			 1266
BPix_BmO_SEC3_PRT2 	 6 	 tkfec2 	 0x2 	 0x79 	 0x13 	 BPix_BmO_SEC3_LYR3_LDR7F_MOD3		 A2 	 21 			 1266
